seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,barometer_relativeAltitude,barometer_pressure,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x
104,-0.42475754,-2.955113411,-1.291636109,0.192755744,9.547605515,2.230802774,1.115362763,1.136895657,0.688750029,-0.389506072,-0.505411863,0.484490484,0.598425269,-1.484603763,-1.340438008,-0.103342891,0.829711914,880.803894,-0.346959293,6.065805435,0.763310432,1.11788249,1.133764982,0.67317301,-0.346959293,6.065805435,0.763310432
104.1,-0.856954813,-2.102436543,-1.808917761,-0.132758155,9.177670479,3.719660997,1.54785502,0.197385684,0.397978395,-0.311590731,-0.529448807,0.47587049,0.627086997,-1.609224439,-1.181223869,-0.2893323,1.762451172,880.7140503,-1.064806104,7.27178812,2.103291035,1.550374866,0.194254994,0.382401347,-1.064806104,7.27178812,2.103291035
104.2,-0.681310296,1.733068466,-1.147957325,-0.517415881,8.657979965,4.576250076,0.570471346,0.117362395,0.4395172,-0.266037345,-0.560636997,0.460973173,0.63417685,-1.683383584,-1.081935048,-0.390237212,1.561645508,880.7255249,-1.189232826,11.01416302,3.510270834,0.572991192,0.114231713,0.423940152,-1.189232826,11.01416302,3.510270834
104.3,2.046475649,5.086148262,0.920763016,-0.530066252,8.71767807,4.459989548,-0.453338027,-0.024358233,-0.190284371,-0.270297319,-0.558050811,0.464333028,0.632229567,-1.68909061,-1.095060229,-0.395326942,0.938110352,880.8466187,1.514656782,13.09591866,4.673182487,-0.450818211,-0.027488915,-0.205861434,1.514656782,13.09591866,4.673182487
104.4,2.406444073,0.473713875,-1.743898511,-0.172618046,9.215718269,3.483148336,-0.921260417,0.035506517,-0.276416302,-0.318208396,-0.526540518,0.479749948,0.621375144,-1.622304678,-1.206726551,-0.306987345,-0.319702148,880.9271851,1.536192179,8.822337151,0.830309451,-0.91874063,0.032375835,-0.29199335,1.536192179,8.822337151,0.830309451
104.5,0.013116226,-1.426091194,-0.100539684,0.098609351,9.494597435,2.45220089,-1.221195102,-1.271744132,-0.677143633,-0.391215116,-0.521870852,0.471829593,0.593277693,-1.530605555,-1.317850709,-0.113204822,-0.705444336,880.9752808,0.062213387,8.355736732,2.536391973,-1.218675256,-1.274874806,-0.692720652,0.062213387,8.355736732,2.536391973
104.6,-0.683869362,-2.616735458,1.392232537,0.549301863,9.692529678,1.386908531,-1.005559802,-0.649272919,-0.717460692,-0.462972194,-0.508318245,0.46217525,0.560056567,-1.193689346,-1.418089986,0.326010942,-0.805786133,880.9794312,-0.117248312,7.109076023,2.868994236,-1.003039956,-0.652403593,-0.73303771,-0.117248312,7.109076023,2.868994236
104.7,-0.858690798,-1.304761887,2.173208952,0.966248333,9.733384132,0.678322256,-0.753272653,-0.157526761,-0.368046016,-0.501724064,-0.487747461,0.46134311,0.545470357,-0.612078369,-1.448481917,0.941343844,-0.893066406,881.0158081,0.110069841,8.355736732,2.969492912,-0.750752807,-0.160657436,-0.383623093,0.110069841,8.355736732,2.969492912
104.8,-0.637009978,3.051028252,1.559434414,1.245289922,9.724010468,0.360112548,-0.118584126,0.120416723,-0.083993904,-0.511454701,-0.468528688,0.465757877,0.54795903,-0.281500608,-1.438221097,1.258352399,-1.712158203,881.0765991,0.504885554,13.45962715,2.01475668,-0.11606431,0.117286041,-0.09957096,0.504885554,13.45962715,2.01475668
104.9,0.658190668,2.9483881,0.919007301,0.892070711,9.759138107,0.365820438,0.206395939,1.001283765,0.588568211,-0.492697239,-0.468240917,0.485043794,0.550211191,-0.389165521,-1.472319126,1.10720551,-2.417602539,881.1669312,1.234696507,11.91147137,0.75134629,0.208915755,0.998153031,0.572991192,1.234696507,11.91147137,0.75134629
105,-0.407049298,-0.096451759,-0.255454063,0.487921983,9.743950844,0.99385184,1.135521293,0.689742684,0.438295484,-0.442278266,-0.474019498,0.500461698,0.573817909,-1.114423037,-1.457655907,0.298006296,-1.34753418,881.0375366,-0.016749758,9.580862045,1.083948612,1.138041139,0.68661201,0.422718436,-0.016749758,9.580862045,1.083948612
105.1,-0.344607353,-3.480307579,-0.984141946,0.067034043,9.600661278,1.998294234,1.114140987,0.785037577,0.613613665,-0.376691282,-0.48796308,0.507953823,0.601266563,-1.537263632,-1.365472913,-0.213406846,0.581298828,880.8998413,-0.212961212,5.788238049,1.014556766,1.116660833,0.781906903,0.598036647,-0.212961212,5.788238049,1.014556766
105.2,-0.731795132,-1.703444004,-1.650038838,-0.266959816,9.233849525,3.552814484,1.546633244,0.211435571,0.428521633,-0.29769218,-0.515088201,0.498292387,0.627754152,-1.651720643,-1.19830668,-0.385506779,1.334350586,880.749939,-0.976271629,7.475177765,1.947757602,1.54915309,0.208304897,0.412944585,-0.976271629,7.475177765,1.947757602
105.3,-0.358854711,2.819228172,-0.493883133,-0.705139399,8.661577225,4.544254303,0.8710168,-0.020082179,0.267864197,-0.252504677,-0.556189716,0.476030558,0.632684171,-1.722503424,-1.082716584,-0.457651615,1.400512695,880.7523804,-0.973878801,11.90668583,4.529613495,0.873536646,-0.023212861,0.252287149,-0.973878801,11.90668583,4.529613495
105.4,1.285916567,4.531319618,0.675070763,-0.569853008,8.62813282,4.626119137,-0.183946654,-0.31390813,-0.534201264,-0.262034148,-0.561956048,0.461227447,0.634094715,-1.693360448,-1.075493336,-0.403036654,0.758422852,880.8114624,0.887737215,14.47896957,4.948357105,-0.181426838,-0.317038834,-0.549778283,0.887737215,14.47896957,4.948357105
105.5,3.160123348,0.276979446,-1.812798738,-0.02259616,9.08484745,3.807073355,-0.760603011,0.229150653,-0.427299917,-0.319371223,-0.538223743,0.459855705,0.627104342,-1.576915503,-1.171856284,-0.235014781,-0.390991211,880.9435425,2.469393015,8.671588898,1.514656782,-0.758083165,0.226019964,-0.442876965,2.469393015,8.671588898,1.514656782
105.6,-0.253387898,-1.738777637,-0.721843958,0.278911799,9.404771805,2.764569998,-1.236466646,-1.234481335,-0.582459569,-0.380641192,-0.521532595,0.462366939,0.607727587,-1.470248699,-1.283522367,-0.069324397,-0.53894043,880.9506226,0.090927258,8.015955925,2.311466694,-1.2339468,-1.237612009,-0.598036647,0.090927258,8.015955925,2.311466694
105.7,-1.03725028,-2.437350273,1.29730165,0.659843624,9.635508537,1.700580955,-1.262733817,-0.660268486,-0.693636954,-0.452165395,-0.509487867,0.455294907,0.573750079,-1.200668454,-1.383699656,0.302995533,-0.634155273,880.9745483,-0.504885554,7.420143127,2.94317174,-1.26021409,-0.66339916,-0.709214032,-0.504885554,7.420143127,2.94317174
105.8,-0.728471816,-1.362977028,2.862958908,1.030916929,9.716589928,0.812406421,-0.721507668,-0.417144299,-0.361326516,-0.502175689,-0.491402537,0.454358578,0.548070908,-0.667407036,-1.435167313,0.89504832,-1.4453125,881.0477905,0.540777922,8.350951195,3.859622955,-0.718987823,-0.420274973,-0.376903564,0.540777922,8.350951195,3.859622955
105.9,-0.762729406,2.59147644,1.132356882,1.31060648,9.703998566,0.557342529,-0.116140664,-0.060399257,-0.11026109,-0.511983097,-0.475672275,0.455654949,0.550090551,-0.389833629,-1.425307393,1.157575965,-2.216796875,881.1520386,0.488135815,12.68913841,1.526620865,-0.113620847,-0.063529938,-0.125838146,0.488135815,12.68913841,1.526620865
106,0.644640565,2.406355858,0.516822577,1.052907705,9.730052948,0.623787403,0.135535628,0.748996556,0.47922343,-0.502074838,-0.481348604,0.463271171,0.549185038,-0.534131646,-1.44572866,1.007573724,-2.489013672,881.1598511,1.313659668,11.37308598,0.423529595,0.138055444,0.745865881,0.463646382,1.313659668,11.37308598,0.423529595
106.1,-0.275677919,0.308062553,0.200475454,0.667688668,9.713009834,1.175593853,0.875292897,1.068478823,0.635604799,-0.454925478,-0.486048251,0.479285359,0.571913838,-1.054270029,-1.432493091,0.405980408,-0.409545898,881.0165405,0.133998066,9.970891953,1.512263894,0.877812684,1.065348148,0.620027781,0.133998066,9.970891953,1.512263894
106.2,-0.386884481,-2.920014381,-0.895601273,0.227104962,9.643088341,1.950412154,1.056108832,1.106352448,0.802981734,-0.383056313,-0.486605376,0.505133331,0.59935528,-1.44312036,-1.370210767,-0.086281016,0.919555664,880.7943726,-0.311066955,5.807380676,0.842273593,1.058628678,1.103221774,0.787404716,-0.311066955,5.807380676,0.842273593
106.3,,,,,,,,,,,,,,,,,1.728149414,880.7223511,-1.397408366,7.666603565,1.842473388,,,,-1.397408366,7.666603565,1.842473388
106.4,,,,,,,,,,,,,,,,,1.498168945,880.7323608,-0.720239639,12.20339584,5.300102234,,,,-0.720239639,12.20339584,5.300102234
106.5,0.975211501,6.233634949,-0.705481291,,,,,,,,,,,,,,0.734619141,880.8703003,0.535992265,13.38066387,3.280559778,,,,0.535992265,13.38066387,3.280559778
106.6,2.352064133,0.443034172,-1.485013485,-0.113332838,9.237542152,3.411162138,,,,,,,,,,,-0.372558594,880.9328003,1.593619823,9.068798065,1.579262972,,,,1.593619823,9.068798065,1.579262972
106.7,-0.161158353,-2.403051853,0.93294096,0.325790226,9.508856773,2.376111984,,,,,,,,,,,-0.393676758,880.93573,0.354137748,7.5924263,3.086741209,,,,0.354137748,7.5924263,3.086741209
106.8,-1.028747678,-3.115019321,0.826960206,1.127951741,9.645342827,1.365821004,,,,,,,,,,,-0.404174805,880.9362183,0.014356935,6.69511795,1.966900229,,,,0.014356935,6.69511795,1.966900229
106.9,-1.085731149,-0.378770828,1.781262875,1.539526343,9.661870003,0.644146323,,,,,,,,,,,-0.866577148,881.0324097,0.725025237,9.276973724,2.65364027,,,,0.725025237,9.276973724,2.65364027
107,-0.564882278,3.482096672,1.663880944,1.665889144,9.657618523,0.386213303,,,,,,,,,,,-2.124389648,881.1207886,1.10309124,13.86880016,1.928615093,,,,1.10309124,13.86880016,1.928615093
107.1,0.503035188,1.666021347,1.079278231,1.15940249,9.728569031,0.430231273,,,,,,,,,,,-2.325195313,881.1852417,1.402194023,10.77727318,1.131805062,,,,1.402194023,10.77727318,1.131805062
107.2,-0.844248891,0.083300591,-0.003024459,0.702536941,9.712867737,1.156292915,,,,,,,,,,,-0.91418457,880.9909058,-0.198604286,9.44207859,1.277767301,,,,-0.198604286,9.44207859,1.277767301
107.3,-0.670166016,-3.627686977,-1.524456024,0.28150475,9.573579788,2.344995737,,,,,,,,,,,1.115112305,880.840271,-0.598205686,5.618347645,0.52642101,,,,-0.598205686,5.618347645,0.52642101
107.4,-1.481000662,-0.308137894,-1.681386232,-0.099725373,9.089142799,3.680749893,,,,,,,,,,,1.696411133,880.7111206,-1.383051515,9.03051281,2.304288149,,,,-1.383051515,9.03051281,2.304288149
107.5,0.359763712,4.019221306,0.17181015,-0.511328399,8.710152626,4.472500324,,,,,,,,,,,1.593383789,880.7421265,0.354137748,12.92124271,4.465006828,,,,0.354137748,12.92124271,4.465006828
107.6,1.908082366,5.664103508,-0.313808441,-0.383336186,8.797949791,4.315035343,,,,,,,,,,,0.401733398,880.8497925,2.682354212,13.63430309,3.680161238,,,,2.682354212,13.63430309,3.680161238
107.7,1.029262662,0.729651451,-1.281138182,0.192493275,9.155435562,3.644091606,,,,,,,,,,,-0.314331055,880.9337769,0.516849697,9.860821724,1.926222205,,,,0.516849697,9.860821724,1.926222205
107.8,-0.189600483,-2.864317894,1.051253796,0.574438334,9.496154785,2.379797935,,,,,,,,,,,-0.401611328,880.9359741,0.385244459,7.039684296,3.333201885,,,,0.385244459,7.039684296,3.333201885
107.9,-0.518440068,-2.391358852,1.942846537,1.204079509,9.635222435,1.372245431,,,,,,,,,,,-0.3671875,880.9389038,0.562313318,7.274180889,3.354737282,,,,0.562313318,7.274180889,3.354737282
108,-0.801173925,-0.508252144,1.599121809,1.690173626,9.642858505,0.573570549,,,,,,,,,,,-0.943237305,880.9940796,0.813559711,9.470791817,2.072184324,,,,0.813559711,9.470791817,2.072184324
108.1,-1.087487936,3.138757706,1.982104182,1.740019321,9.659765244,0.228591621,,,,,,,,,,,-1.643432617,881.1090698,1.988435626,12.68435287,2.801995277,,,,1.988435626,12.68435287,2.801995277
108.2,-0.777982473,1.026785851,-0.483545512,1.034854889,9.74404335,0.391272902,,,,,,,,,,,-2.356811523,881.1456909,0.02632105,10.53799057,-0.21535404,,,,0.02632105,10.53799057,-0.21535404
108.3,-0.637216926,0.843645096,0.608071804,0.340877533,9.6886549,1.477892756,,,,,,,,,,,-0.589233398,881.0272827,-0.10767702,9.930213928,2.043470621,,,,-0.10767702,9.930213928,2.043470621
108.4,-0.65317142,-3.450893402,-1.885622501,-0.045757547,9.470767021,2.819658518,,,,,,,,,,,0.943359375,880.7919312,-0.818345368,5.790630817,0.701097012,,,,-0.818345368,5.790630817,0.701097012
108.5,-1.019518375,-0.584861755,-1.562306166,-0.38096413,8.832854271,4.243339539,,,,,,,,,,,1.71484375,880.7094116,-1.411765337,8.298309326,2.907279491,,,,-1.411765337,8.298309326,2.907279491
108.6,0.695993721,3.315781593,0.682366371,-0.557747185,8.480514526,4.890369415,,,,,,,,,,,1.141479492,880.7704468,0.70348984,12.110075,5.201996326,,,,0.70348984,12.110075,5.201996326
108.7,1.948970079,4.506607056,-0.174136639,-0.170836031,8.70015049,4.522011757,,,,-0.242621437,-0.517295122,0.48686111,0.658808827,-1.59230721,-1.10320735,-0.403581709,0.290649414,880.9086304,2.706282377,11.70090294,3.649054527,,,,2.706282377,11.70090294,3.649054527
108.8,1.344128609,0.290514946,-1.604296207,0.155467689,9.157925606,3.699376345,,,,-0.280468136,-0.494644314,0.498525769,0.654321551,-1.533828735,-1.194022059,-0.349980295,-0.523071289,880.9491577,1.138983607,9.327222824,1.952543259,,,,1.138983607,9.327222824,1.952543259
108.9,-0.289312482,-2.788753986,0.441509485,0.462948412,9.511664391,2.341859818,-1.573664069,-0.235106587,-0.580626965,-0.345685005,-0.474167138,0.503834367,0.633891463,-1.403728604,-1.311526895,-0.154884428,-0.665771484,880.9660034,-0.076570325,6.561119556,2.754138947,-1.571144223,-0.238237262,-0.596204042,-0.076570325,6.561119556,2.754138947
109,-0.957576752,-2.185499191,2.130130291,0.916432023,9.714113235,0.983127832,-1.325652957,-0.420809478,-0.506712317,-0.408931971,-0.42901969,0.517105877,0.614399672,-0.744290411,-1.427273035,0.546494544,-0.702758789,880.9682007,0.227318153,7.774280548,3.314059258,-1.323133111,-0.423940152,-0.522289395,0.227318153,7.774280548,3.314059258
109.1,-0.990211129,0.070498466,0.980743706,1.101974249,9.74195385,0.18937692,-0.529696107,0.078267053,-0.104152448,-0.442396879,-0.405923098,0.528211951,0.60075438,-0.136854768,-1.455804229,1.147433519,-1.817871094,881.1620483,0.124426775,9.891928673,0.579063058,-0.527176321,0.075136371,-0.119729497,0.124426775,9.891928673,0.579063058
109.2,0.6956563,3.890867233,2.279702902,1.054488659,9.749377251,0.244726494,0.191735178,-0.556421459,0.162184596,-0.458800256,-0.426572531,0.51548171,0.582794428,-0.199742943,-1.461895227,1.161761761,-3.411132813,881.258728,1.213161111,13.37348557,2.981456995,0.194254994,-0.559552133,0.146607548,1.213161111,13.37348557,2.981456995
109.3,-0.264579862,0.169460297,0.385359228,0.637330592,9.767830849,0.588455319,0.770834982,0.81069392,0.362548232,-0.421488374,-0.431821823,0.530390084,0.594491661,-0.662284195,-1.478589654,0.650306404,-1.939331055,881.2084351,0.313459754,9.559326172,0.837487936,0.773354828,0.807563245,0.346971184,0.313459754,9.559326172,0.837487936
109.4,-0.865410805,-0.526036263,0.181865215,0.429666191,9.664567947,1.606829524,1.213101149,1.227914572,0.31673339,-0.352691412,-0.438056409,0.535442531,0.630092561,-1.32997489,-1.390296936,-0.137754291,0.182373047,880.87323,-0.409172684,8.71705246,1.624726534,1.215620875,1.224783897,0.301156342,-0.409172684,8.71705246,1.624726534
109.5,-0.988026619,-3.029829979,-2.088904381,0.398905039,9.440795898,2.862619638,1.423238635,0.949360251,0.2489274,-0.281441778,-0.43768242,0.536540687,0.664340794,-1.424752831,-1.284357071,-0.345634937,1.89453125,880.7233276,-0.650847733,6.23330307,0.636490822,1.425758362,0.946229517,0.233350351,-0.650847733,6.23330307,0.636490822
109.6,-0.916812062,0.05861187,-1.837027073,0.18237935,8.961131096,3.979352713,1.119638801,-0.054901473,0.382095933,-0.221187711,-0.462149233,0.524533987,0.679428518,-1.513942122,-1.162446737,-0.481857628,1.971191406,880.6815796,-0.492921472,9.15733242,2.404786825,1.122158647,-0.058032155,0.366518855,-0.492921472,9.15733242,2.404786825
109.7,0.881323397,3.820676804,-0.078780651,-0.018613618,8.740317345,4.447158813,0.119653136,0.06849321,-0.013744458,-0.198004395,-0.483138174,0.515989006,0.678676069,-1.569684863,-1.103448629,-0.533637762,1.411010742,880.7824097,1.079162955,12.50010586,4.192225456,0.122172959,0.065362528,-0.02932151,1.079162955,12.50010586,4.192225456
109.8,3.594935894,3.206660271,-0.658909321,0.180630386,9.000543594,3.889471292,-1.017777085,-0.283364892,-0.408363104,-0.244818896,-0.474664092,0.514081478,0.671176553,-1.516812444,-1.174488068,-0.425672442,0.103149414,880.882019,3.713660717,10.60020447,3.450450182,-1.015257239,-0.286495596,-0.423940152,3.713660717,10.60020447,3.450450182
109.9,0.385596395,-0.047890663,-1.962944031,0.565689623,9.374826431,3.021712065,-1.039768219,-0.188069999,-0.343611449,-0.284612685,-0.445549607,0.52191329,0.668492675,-1.385746717,-1.26282537,-0.286221325,-0.44909668,880.9555054,0.550349236,9.09990406,1.179661512,-1.037248373,-0.191200674,-0.359188497,0.550349236,9.09990406,1.179661512
110,-0.605697632,-2.886116982,0.885536194,0.867583096,9.618154526,1.705515385,-1.396513224,-0.609566689,-0.603228986,-0.356159151,-0.432573527,0.520830393,0.644321263,-1.148011804,-1.364614844,0.042438034,-0.716064453,880.9696655,0.148355007,6.774080753,2.478964329,-1.393993378,-0.612697363,-0.618806005,0.148355007,6.774080753,2.478964329
110.1,-1.139802575,-1.87660265,1.825934649,1.36715591,9.687158585,0.662395597,-1.043433428,-0.433026761,-0.529314339,-0.414286643,-0.398597568,0.520103276,0.629189849,-0.392679334,-1.413254619,0.852664769,-0.694824219,880.9848022,0.272781789,7.920242786,2.591426849,-1.040913582,-0.436157465,-0.544891357,0.272781789,7.920242786,2.591426849
110.2,-0.942463398,-0.013382912,1.411128998,1.626197815,9.670811653,-0.035715528,-0.580397904,0.099036455,-0.188451782,-0.446608245,-0.373089194,0.52554971,0.619762659,0.046976011,-1.402692199,1.288529634,-1.712158203,881.0765991,0.488135815,9.894321442,1.335195065,-0.577878058,0.095905773,-0.20402883,0.488135815,9.894321442,1.335195065
110.3,0.97502315,3.374152184,2.49835062,1.601859212,9.685873032,-0.037024837,0.243047819,0.397749335,0.445014983,-0.451331258,-0.380647928,0.524294615,0.61447072,0.038120117,-1.409536958,1.300772071,-2.383300781,881.1705933,1.811366796,13.16291714,2.481357098,0.245567635,0.39461866,0.429437935,1.811366796,13.16291714,2.481357098
110.4,-0.329202533,-0.021129608,-0.055341899,0.84906286,9.755519867,0.441573352,1.042058945,0.697073042,0.594676852,-0.38745147,-0.384169787,0.555226326,0.625068903,-0.370928556,-1.463203907,0.804880977,-1.873291016,881.0939331,0.468993247,9.489934921,0.33499518,1.044578791,0.693942368,0.579099834,0.468993247,9.489934921,0.33499518
110.5,-0.908951581,0.007371902,-0.212691784,0.43845436,9.655696869,1.657006502,1.334052324,0.922482193,0.581848681,-0.311197072,-0.406641364,0.560650051,0.650746286,-1.349153876,-1.384911299,-0.279275298,0.705566406,880.8849487,-0.41635114,9.633503914,1.344766378,1.33657217,0.919351518,0.566271663,-0.41635114,9.633503914,1.344766378
110.6,-0.296698034,-2.702085972,-1.905792117,0.024085762,9.423436165,2.959950209,1.41163218,0.485713869,0.586124778,-0.245069385,-0.426900715,0.564419329,0.662667036,-1.576422572,-1.277461052,-0.574403048,1.640869141,880.71698,-0.411565483,6.41037178,0.835095108,1.414151907,0.482583165,0.5705477,-0.411565483,6.41037178,0.835095108
110.7,-0.562271714,-0.430709839,-1.650120735,-0.467912734,8.9034729,4.084067345,1.134910345,0.016569708,0.395534933,-0.189226732,-0.463688612,0.554066539,0.664978504,-1.678471565,-1.149034858,-0.695037484,2.053100586,880.6766968,-0.921236694,8.662017822,2.689532757,1.137430191,0.013439025,0.379957885,-0.921236694,8.662017822,2.689532757
110.8,0.441942602,4.290657043,0.744036198,-0.492526054,8.686924934,4.514774799,-0.260915607,0.246865734,-0.191506103,-0.165588289,-0.4763318,0.5441342,0.670634627,-1.670004249,-1.091679811,-0.697650194,1.236572266,880.760437,0.248853549,13.30409431,5.11585474,-0.258395791,0.243735045,-0.207083166,0.248853549,13.30409431,5.11585474
110.9,3.187623262,1.4467659,-1.110713243,-0.102758639,9.039297104,3.801440716,-1.026940107,-0.310242951,-0.466395259,-0.220381394,-0.459786922,0.540777087,0.66929251,-1.590144992,-1.184085965,-0.565772057,0.145385742,880.913269,3.560520172,9.310472488,2.464607239,-1.024420261,-0.313373625,-0.481972307,3.560520172,9.310472488,2.464607239
